pubchem,rt
46506981,890.2
46506982,902.3
46506983,926.6
46506985,851.0
46507048,916.0
46507350,684.1
46512541,849.3
46521731,644.8
46586589,632.3
46650517,806.5
46650586,849.8
46662099,628.6
46666985,851.1
46677353,939.8
46684601,534.6
46697554,583.9
46705390,703.3
46740318,611.0
46740319,635.5
46740387,775.0
46740388,676.5
46740492,630.4
46740493,670.8
46741103,1233.8
46741106,1359.7
46741107,1411.5
46741115,1234.4
46741133,1247.8
46741161,1325.2
46741192,961.5
46774978,1092.0
46778855,805.7
46778886,874.0
46778909,1080.1
46778911,878.4
46778913,1080.1
46778914,1006.3
46778915,927.7
46778916,932.6
46778920,874.8
46778922,745.6
46778924,1139.0
46778937,817.3
46778939,936.2
46778943,952.8
46778944,935.8
46782084,1107.1
46808481,654.5
46820502,652.6
46832368,853.9
46837366,1086.3
46852472,622.8
46883536,1031.8
46885626,631.7
46893585,686.3
46898058,664.5
46908026,702.1
46911863,693.9
46916382,799.4
46921209,618.4
46926350,637.3
46926973,651.6
46937290,790.1
46943432,797.4
46948779,716.6
46948890,737.4
46948956,599.1
46948960,726.6
46948992,734.3
46948993,773.7
46949001,728.5
46949006,776.8
46949009,780.1
46949010,745.8
46949249,937.8
46949251,867.8
46949581,798.8
46949665,731.0
46949739,785.5
46949752,795.1
46954331,607.7
46962439,602.1
47000933,710.2
47000951,96.4
47000956,760.5
47000972,684.1
47001002,874.1
47001019,681.1
47001036,890.0
47001037,839.5
47001039,873.3
47001050,844.8
47001052,845.3
47001053,880.2
47001057,945.3
47001076,964.1
47001121,701.4
47001143,834.6
47001165,829.2
47001171,889.9
47001195,832.8
47001197,794.0
47001275,841.9
47001307,935.4
47001355,766.2
47001386,855.3
47001394,966.6
47001400,1161.2
47001421,928.0
47001447,1151.9
47001495,739.1
47001512,851.3
47001526,951.1
47001574,856.4
47001590,794.0
47001593,910.8
47001597,779.7
47001621,834.6
47001623,788.7
47001647,946.4
47001658,672.8
47001670,1071.0
47001682,671.9
47001685,772.8
47001740,750.8
47001748,897.4
47001761,781.7
47001781,633.9
47001792,692.2
47001801,675.6
47001823,807.0
47001830,1007.8
47001834,771.1
47001851,856.6
47001874,747.8
47001892,868.1
47001895,694.6
47001925,983.3
47001932,1217.0
47001950,832.8
47001954,885.2
47001966,728.4
47001973,942.4
47001983,844.8
47002025,800.8
47002053,773.5
47002078,646.4
47002079,795.6
47002658,836.3
47002662,744.0
47008718,627.8
47025677,570.3
47041002,94.6
47075757,91.2
47099625,89.6
47099957,541.6
47100081,573.0
47100328,754.9
47100480,566.3
47101396,579.6
47106731,715.5
47109276,724.3
47110206,687.6
47121932,932.0
47123275,564.8
47125519,677.2
47128543,905.8
47146054,728.9
47148734,652.7
47149834,582.0
47149838,533.0
47153538,627.9
47154657,905.0
47154736,828.5
47154795,771.1
47154902,816.9
47156864,565.4
47156865,586.1
47160406,568.2
47164189,594.1
47170034,679.0
47170035,645.1
47172190,764.3
47177321,585.4
47185356,630.2
47192139,865.7
47204494,778.3
47211684,674.8
47211685,627.2
47216592,713.1
47221598,92.7
47236053,563.5
47236071,597.5
47238335,615.0
47244589,626.2
47244610,649.7
47244634,685.1
47244973,835.9
47245630,613.0
47252253,566.2
47252437,615.1
47293320,845.4
47311925,889.3
47319720,645.3
47329902,796.7
47337982,784.9
47338049,544.5
47338050,577.4
47349154,796.8
47349155,647.2
47349307,763.1
47349406,732.2
47375907,863.2
47382272,622.6
47382273,575.7
47389249,727.7
47472340,613.8
47480599,635.1
47523782,543.0
47728393,576.9
47790598,558.0
47850583,688.7
47856546,705.8
47861558,647.8
47861638,682.8
47861642,675.1
47861665,693.4
47861673,733.2
47861677,713.1
47861710,695.7
47861711,824.7
47861724,789.9
47861738,731.1
47861853,811.1
47862426,725.2
47863050,711.1
47863325,832.5
47863672,693.2
47863865,742.3
47864008,777.5
47864111,632.6
47865460,760.0
47916064,705.9
47916312,757.3
47935436,561.0
48370451,834.3
49352657,633.6
49352662,619.0
49402306,668.4
49403013,712.0
49403814,626.8
49406998,692.3
49407084,754.4
49407609,756.4
49431429,631.8
49459184,627.4
49614810,86.1
49614831,84.5
49620704,84.5
49620936,81.6
49621052,82.0
49621324,87.9
49621408,84.0
49624725,82.9
49624799,569.1
49627757,90.3
49657807,556.9
49657812,111.2
49657953,626.2
49657957,548.3
49657968,708.0
49657977,515.1
49657995,780.8
49657996,870.7
49658002,908.5
49658019,852.3
49658046,575.5
49658047,791.7
49658048,683.8
49658049,761.2
49658050,622.9
49658054,715.3
49658056,703.6
49658057,735.1
49658058,762.1
49658059,736.6
49658060,737.9
49658061,888.4
49658063,763.3
49658064,718.9
49658065,807.9
49658069,646.8
49658070,708.3
49658073,653.4
49658074,776.8
49658075,653.4
49658085,749.3
49658104,1300.7
49658116,960.6
49658117,950.6
49658120,1018.6
49658123,1049.0
49658125,957.1
49658126,744.0
49658129,1048.3
49658130,917.0
49658162,1186.1
49658166,1028.9
49658177,1159.4
49658178,1165.5
49658198,1261.5
49658253,728.0
49658299,717.5
49658336,559.5
49658342,927.3
49658365,915.1
49658366,789.1
49658367,878.7
49658369,872.0
49658370,931.3
49658371,910.0
49658372,851.9
49658427,844.5
49658438,832.7
49658440,899.8
49658446,820.7
49658469,743.9
49658477,785.8
49658478,825.2
49658479,819.6
49658480,824.5
49658481,764.2
49658482,808.3
49658483,803.0
49658484,735.8
49658485,955.4
49658486,852.7
49658487,857.7
49658488,807.5
49658489,879.3
49658490,822.4
49658491,807.9
49658492,872.7
49658493,859.3
49658494,843.4
49658520,890.6
49658530,998.7
49658532,679.3
49658556,1004.5
49658604,1392.6
49658725,1043.9
49658726,1069.9
49658727,1084.6
49658728,1065.1
49658729,1092.1
49658730,1084.7
49658731,1107.3
49658732,1119.5
49658733,1074.1
49658734,1087.2
49658735,1135.6
49658736,1163.2
49658737,1127.8
49658738,1170.1
49658739,1352.7
49658740,1174.5
49658741,1219.6
49658742,1231.2
49658743,1170.8
49658744,1191.0
49658745,1195.9
49658746,1169.2
49658747,1212.6
49658748,1179.8
49658807,760.6
49658808,769.7
49658809,728.5
49658865,775.9
49658868,962.0
49658892,995.8
49658895,966.2
49658908,769.5
49658916,790.8
49658919,981.5
49658930,624.9
49658939,692.5
49658952,1289.6
49658960,1015.0
49658962,1210.8
49658968,1101.7
49658971,1074.1
49658972,1166.1
49659017,936.3
49659032,877.9
49659035,950.3
49659036,911.5
49659037,991.8
49659045,859.1
49659047,922.4
49659048,877.4
49659050,896.9
49659058,963.7
49659063,874.6
49659065,850.3
49659066,831.8
49659067,939.0
49659078,672.9
49659079,897.7
49659081,833.5
49659082,790.0
49659083,701.7
49659084,705.8
49659085,859.5
49659086,796.9
49659088,735.2
49659089,897.7
49659144,729.4
49659146,831.7
49659148,760.9
49659151,906.0
49659153,1031.3
49659154,988.8
49659155,1024.0
49659156,1020.5
49659158,896.9
49659161,989.8
49659162,975.5
49659163,1011.9
49659164,1029.3
49659165,916.6
49659167,797.8
49659168,841.0
49659169,1022.6
49659170,1113.5
49659172,1057.7
49659173,1125.7
49659174,1142.1
49659176,992.4
49659178,1098.1
49659179,983.7
49659180,912.5
49659181,992.5
49659182,975.5
49659183,1047.1
49659184,1040.4
49659185,925.4
49659186,913.5
49659187,1014.2
49659188,1012.1
49659189,922.3
49659191,1013.7
49659192,922.8
49659193,905.3
49659195,1014.2
49659206,1114.6
49659208,1212.7
49659209,993.2
49659210,970.9
49659211,952.6
49659212,994.6
49659213,1047.0
49659214,1059.7
49659215,1178.3
49659216,1029.0
49659217,1133.6
49659218,1107.8
49659219,1197.7
49659220,1198.7
49659221,1142.4
49659223,1210.2
49659225,1187.6
49659226,1189.6
49659236,1096.9
49659237,1101.2
49659238,1211.9
49659239,1207.4
49659240,1176.9
49659260,644.7
49659261,715.1
49659262,765.8
49659293,789.6
49659294,1019.3
49659295,1030.0
49659296,916.1
49659297,855.5
49659299,1018.2
49659300,1084.0
49659301,926.4
49659302,1088.0
49659303,971.1
49659304,856.3
49659305,1016.2
49659306,908.0
49659312,570.1
49659324,656.3
49659329,695.8
49659335,678.9
49659385,666.1
49659392,655.8
49659400,761.5
49659403,703.5
49659419,646.4
49659420,646.4
49659421,569.2
49659422,664.1
49659425,624.8
49659436,953.3
49659452,660.6
49659455,664.1
49659457,633.1
49659458,611.5
49659459,629.2
49659460,655.7
49659461,624.3
49659462,642.1
49659463,621.2
49659466,889.2
49659536,821.3
49659542,912.5
49659552,806.8
49659553,1238.8
49659554,1295.9
49659555,1299.5
49659556,1328.9
49659557,1204.2
49659559,1392.7
49659560,1037.8
49659561,1055.0
49659562,1024.3
49659563,1118.2
49659564,1175.1
49659565,1074.4
49659566,1085.6
49659568,1194.7
49659569,1085.1
49659570,1232.6
49659571,1134.0
49659572,1114.9
49659587,976.4
49659591,881.9
49659592,911.6
49659593,909.8
49659602,822.8
49659643,715.0
49659645,765.7
49659705,783.0
49659778,1147.8
49659779,811.2
49659780,813.0
49659784,785.5
49659785,814.1
49659786,826.8
49659787,819.4
49659788,837.5
49659790,816.6
49659792,813.0
49659796,807.9
49659800,906.8
49659808,973.9
49659814,826.9
49659820,856.1
49659821,815.8
49659822,929.5
49659825,846.6
49659826,837.6
49659827,799.1
49659828,831.2
49659829,900.9
49659830,842.5
49659832,838.0
49659845,927.5
49659846,881.6
49659857,872.8
49659859,824.2
49659862,847.6
49659864,871.9
49659865,858.1
49659877,958.6
49659880,998.8
49659903,753.7
49659904,792.6
49659905,814.1
49659906,886.8
49659907,787.7
49659908,857.6
49659911,778.0
49659912,844.6
49659913,957.5
49659914,725.6
49659918,740.0
49659919,769.2
49659921,811.2
49659922,830.4
49659923,924.0
49659924,874.6
49659926,822.4
49659927,892.1
49659929,762.5
49659930,827.5
49659931,1010.6
49659937,910.1
49659974,846.9
49659980,737.0
49659981,753.8
49659982,756.5
49659983,746.9
49659984,831.3
49659985,836.0
49659986,858.8
49659987,789.0
49659988,839.5
49659989,771.2
49659990,891.7
49659991,733.9
49659992,620.7
49659993,830.3
49659994,788.2
49659996,774.7
49659997,853.6
49659998,830.9
49659999,936.8
49660000,964.1
49660001,957.9
49660002,826.7
49660003,889.2
49660004,899.4
49660005,887.5
49660006,909.8
49660007,845.5
49660008,871.8
49660009,885.1
49660010,894.6
49660011,847.6
49660012,941.7
49660013,813.5
49660014,756.5
49660015,797.6
49660016,745.6
49660017,901.7
49660018,753.1
49660064,754.5
49660067,925.2
49660068,897.8
49660069,811.6
49660073,819.1
49660078,82.4
49660093,1161.8
49660094,1139.9
49660095,1275.9
49660097,1248.8
49660098,1272.5
49660099,1154.2
49660100,817.3
49660101,1191.8
49660103,1209.0
49660104,1196.0
49660105,1221.8
49660106,1257.7
49660107,860.4
49660108,877.5
49660109,1221.9
49660112,1272.0
49660113,1247.7
49660114,1324.6
49660115,1173.5
49660116,1125.5
49660117,1332.0
49660118,1284.5
49660119,1202.5
49660120,1057.3
49660121,1209.4
49660123,1263.8
49660124,1220.3
49660125,1341.7
49660126,1324.6
49660127,682.9
49660128,1137.1
49660129,1280.0
49660130,1052.4
49660131,1097.6
49660132,1041.6
49660133,1041.0
49660134,1150.6
49660135,948.2
49660136,1152.1
49660137,1129.8
49660138,1049.1
49660139,1153.4
49660141,1022.6
49660142,1183.9
49660143,1140.3
49660144,1219.9
49660145,611.3
49660146,995.2
49660147,930.0
49660148,814.4
49660149,1034.5
49660150,765.2
49660151,831.8
49660152,930.0
49660153,1062.8
49660154,845.2
49660155,825.1
49660156,976.3
49660157,747.0
49660158,815.8
49660159,786.4
49660160,812.6
49660161,781.7
49660162,889.4
49660163,746.3
49660164,802.2
49660165,855.1
49660166,576.5
49660167,649.3
49660168,604.5
49660171,726.4
49660274,922.0
49660334,839.9
49660348,587.4
49660349,579.4
49660350,593.7
49660354,906.4
49660355,600.6
49660356,599.5
49660376,591.8
49660379,680.0
49660380,597.9
49660382,591.5
49660383,590.9
49660387,571.9
49660388,615.7
49660389,89.7
49660393,601.0
49660402,614.9
49660413,588.0
49660449,637.8
49660459,594.6
49660482,607.8
49660486,573.3
49660489,592.8
49660491,603.5
49660492,599.4
49660494,605.7
49660496,598.4
49660499,607.5
49660504,765.4
49660505,616.8
49660506,601.0
49660509,87.8
49660510,606.1
49660518,597.8
49660521,634.4
49660531,644.2
49660535,642.4
49660540,642.3
49660551,1366.8
49660552,580.7
49660557,722.7
49660560,687.9
49660565,651.2
49660574,650.0
49660575,701.4
49660576,648.5
49660577,688.8
49660578,666.6
49660579,667.8
49660580,701.6
49660581,722.0
49660582,715.7
49660584,731.4
49660585,704.9
49660586,719.5
49660588,674.1
49660589,661.1
49660593,682.8
49660594,664.6
49660599,680.8
49660600,666.1
49660601,622.9
49660602,674.5
49660603,588.9
49660604,713.3
49660606,704.3
49660607,702.9
49660608,691.9
49660612,653.2
49660614,679.6
49660623,652.8
49660624,597.9
49660626,672.5
49660628,703.0
49660634,668.1
49660635,639.2
49660640,622.9
49660642,677.1
49660643,674.1
49660644,580.0
49660645,648.6
49660646,590.4
49660648,737.4
49660649,666.1
49660654,719.5
49660661,609.8
49660664,672.5
49660669,649.8
49660672,644.8
49660673,702.4
49660674,656.6
49660676,737.0
49660685,675.0
49660686,628.9
49660689,692.9
49660695,661.1
49660697,637.8
49660701,649.4
49660704,698.9
49660705,661.5
49660706,581.5
49660709,737.0
49660710,666.1
49660713,736.8
49660716,602.7
49660750,600.6
49660755,574.3
49660771,720.5
49660773,652.8
49660774,669.1
49660908,1298.2
49660947,594.2
49660949,825.9
49660951,1052.7
49660952,1128.1
49660954,1210.4
49660955,1234.2
49660956,1209.7
49660989,948.4
49660990,971.3
49661006,985.6
49661010,965.4
49661011,978.6
49661015,1170.1
49661027,710.6
49661039,1078.7
49661084,1098.6
49661085,1194.7
49661087,1192.6
49661088,1097.7
49661092,1154.0
49661094,1213.6
49661095,871.7
49661096,639.3
49661101,617.3
49661104,884.5
49661107,970.6
49661108,1262.5
49661109,1197.6
49661110,1046.0
49661112,1017.7
49661113,1029.8
49661114,1087.4
49661115,1060.0
49661116,1047.0
49661117,1067.7
49661118,929.4
49661119,736.2
49661120,1194.0
49661121,1128.2
49661122,901.7
49661123,591.6
49661124,709.4
49661126,841.9
49661127,1059.0
49661128,963.4
49661129,1042.6
49661130,1119.2
49661131,619.5
49661132,607.0
49661141,1272.4
49661142,1263.7
49661144,1313.9
49661145,1336.7
49661146,1277.7
49661147,1161.8
49661148,1267.9
49661149,1290.1
49661151,1202.5
49661152,1233.3
49661153,1336.7
49661161,1025.0
49661164,1169.9
49661166,1176.5
49661167,1275.9
49661168,1294.6
49661169,1153.7
49661179,833.2
49661188,686.1
49661203,1013.5
49661214,1077.5
49661217,873.2
49661222,1043.9
49661251,1133.8
49661272,713.2
49661274,965.3
49661276,1167.4
49661338,782.7
49661339,884.8
49661340,830.8
49661341,802.8
49661342,906.5
49661343,894.3
49661344,646.6
49661347,973.7
49661350,827.9
49661352,891.3
49661353,871.9
49661354,886.8
49661355,902.7
49661357,934.9
49661358,919.1
49661359,941.1
49661360,887.9
49661361,993.4
49661362,938.1
49661364,948.2
49661365,1054.8
49661366,972.6
49661367,991.4
49661368,1009.9
49661369,940.7
49661370,1023.9
49661372,773.8
49661373,772.7
49661374,1008.6
49661375,996.9
49661377,802.8
49661378,854.9
49661379,998.4
49661382,898.0
49661389,941.6
49661390,919.0
49661395,835.4
49661408,685.2
49661410,648.7
49661425,888.2
49661426,986.9
49661427,974.1
49661428,1008.4
49661431,919.0
49661432,923.3
49661434,1061.7
49661436,827.3
49661437,893.2
49661438,927.6
49661439,958.4
49661440,1030.9
49661441,1028.8
49661442,950.1
49661443,1033.1
49661444,1031.6
49661445,1049.8
49661446,1032.6
49661447,1084.8
49661451,1057.4
49661453,923.3
49661455,885.6
49661456,979.2
49661457,928.5
49661459,1017.5
49661465,996.3
49661486,817.1
49661487,799.4
49661491,992.9
49661504,955.9
49661506,978.2
49661507,1012.9
49661509,1066.5
49661510,804.1
49661511,880.8
49661512,824.0
49661513,846.2
49661514,901.6
49661515,992.5
49661516,995.4
49661517,1003.6
49661518,1038.7
49661520,837.6
49661526,876.8
49661527,863.0
49661528,922.9
49661534,999.5
49661535,844.9
49661536,1043.0
49661537,1079.3
49661538,1077.7
49661544,988.2
49661551,1107.5
49661552,1241.6
49661555,683.5
49661563,1028.4
49661569,1153.8
49661570,1105.8
49661571,704.6
49661576,1229.0
49661579,1298.3
49661580,799.8
49661581,1117.1
49661589,1091.0
49661590,1107.6
49661594,974.7
49661600,1100.1
49661601,1151.4
49661603,1112.9
49661604,660.0
49661609,1178.3
49661611,920.0
49661612,735.9
49661613,1216.8
49661614,983.4
49661615,667.6
49661625,776.6
49661627,771.7
49661632,1087.9
49661634,1313.5
49661641,966.9
49661642,1010.9
49661665,963.5
49661676,1122.4
49661679,869.7
49661693,1158.6
49661702,578.0
49661713,578.6
49661714,888.6
49661715,682.8
49661716,1021.1
49661720,759.0
49661721,663.8
49661728,983.6
49661737,695.2
49661741,714.4
49661747,672.2
49661767,960.5
49661807,958.0
49661808,1040.1
49661809,984.5
49661812,944.4
49661813,1014.1
49661815,838.7
49661821,1048.5
49661829,739.6
49661903,1097.7
49661904,1311.9
49661905,1278.4
49661909,932.6
49661922,987.6
49661928,794.1
49661945,1035.9
49661946,1033.4
49661947,1070.2
49661948,957.6
49661949,876.6
49661950,791.4
49661951,791.4
49661953,925.5
49661954,1098.8
49661955,1129.8
49661956,1029.9
49661957,1090.5
49661958,1261.4
49661963,966.0
49661964,982.7
49661965,1013.7
49661967,1016.5
49661968,1024.5
49661970,858.9
49661971,962.1
49661972,1027.8
49661973,791.4
49661974,814.4
49661975,999.5
49661976,900.2
49661978,905.0
49661979,925.5
49661980,1034.8
49661981,1098.8
49661982,1129.8
49661983,1029.9
49661984,1055.8
49661985,1192.5
49661986,1090.5
49661987,1026.6
49661988,1133.7
49661990,1195.0
49661991,966.7
49661992,1198.1
49661993,874.8
49661994,823.1
49661996,1093.0
49661997,896.7
49661998,830.5
49661999,907.7
49662000,1308.6
49662001,1130.2
49662030,975.9
49662072,790.0
49662073,1141.6
49662084,885.4
49662089,1047.7
49662094,1170.0
49662097,1156.5
49662111,734.2
49662116,785.3
49662118,680.2
49662121,756.7
49662162,1075.4
49662175,847.9
49662177,685.1
49662185,919.6
49662186,994.6
49662189,926.8
49662190,856.5
49662191,733.0
49662192,736.7
49662194,874.4
49662196,780.4
49662198,949.2
49662199,1008.0
49662200,928.0
49662201,1022.1
49662202,818.3
49662204,1177.5
49662205,975.7
49662206,1170.7
49662208,892.4
49662209,969.5
49662210,1031.1
49662211,1078.0
49662212,1032.1
49662213,929.2
49662216,587.9
49662218,848.5
49662221,1254.1
49662224,857.6
49662227,612.8
49662229,954.9
49662230,918.7
49662231,1227.6
49662232,1323.7
49662234,1112.0
49662235,1192.0
49662236,965.9
49662238,1042.0
49662245,1029.2
49662248,1079.3
49662249,1288.0
49662264,692.4
49662265,582.9
49662272,1226.3
49662285,1009.7
49662286,1251.8
49662296,739.6
49662306,607.9
49662330,901.7
49662339,1057.7
49662348,1096.7
49662352,1024.1
49662353,1081.3
49662354,948.8
49662368,806.9
49662378,768.3
49662380,884.2
49662383,825.5
49662391,813.5
49662394,919.7
49662395,1249.0
49662396,1061.3
49662397,961.3
49662398,847.1
49662399,805.4
49662400,770.7
49662472,720.2
49662507,926.9
49662531,674.4
49662532,646.5
49662562,628.4
49662576,830.7
49662578,918.8
49662582,822.1
49662584,682.6
49662585,726.4
49662616,1001.5
49662619,851.6
49662627,795.8
49662634,1034.7
49662661,1006.6
49662695,850.0
49662708,699.6
49662717,1075.6
49662744,944.1
49662745,814.0
49662748,852.9
49662749,894.5
49662753,873.3
49662754,838.9
49662755,865.6
49662756,790.5
49662759,935.2
49662765,838.3
49662766,828.9
49662767,908.2
49662769,995.9
49662771,825.1
49662775,930.3
49662776,870.6
49662778,942.7
49662779,974.4
49662781,1045.2
49662785,957.0
49662788,908.2
49662789,864.9
49662798,859.2
49662799,674.0
49662801,946.3
49662804,804.4
49662819,1104.6
49662833,1058.5
49662891,1119.1
49662946,1041.4
49662947,1108.2
49662948,1083.0
49662955,914.4
49663051,875.5
49663062,792.5
49663079,887.3
49663085,742.1
49663088,675.7
49663098,1013.1
49663109,842.8
49663113,1070.5
49663115,965.8
49663117,1070.8
49663118,1094.1
49663119,1121.2
49663121,968.6
49663136,654.4
49663144,793.9
49663151,854.2
49663161,753.6
49663166,1018.0
49663168,900.0
49663169,1093.8
49663170,1062.1
