"","Pubchem","mmass","model_prediction"
"2471",522017,974.924141636,16.7263444010417
"13625",519286,208.125200512,15.9195084635417
"13959",519382,194.167065326,15.1857389322917
"15080",500375,1048.545424372,12.0861515299479
"15940",519361,204.187800768,18.0394010416667
"16775",500031,454.199153314,16.8385367838542
"17068",519764,204.187800773,17.8503678385417
"17069",521253,204.187800768,13.962294921875
"17444",500213,426.386166222,18.8967724609375
"17679",521332,308.271530396,21.4958089192708
"22330",521380,204.187800773,18.3933138020833
"22560",520352,327.147058165,7.40924967447917
"10683",5273755,344.089602866,12.8361002604167
"14787",5271805,566.121296924,16.0947688802083
"15286",5273621,228.07864425,14.4280029296875
"17746",5253706,348.193674006,14.5407991536458
"20279",5253705,316.203844762,14.2514176432292
"2785",52922033,1025.313573819,8.08188151041667
"3914",52922210,675.483904733,16.9992415364583
"3922",52922220,727.515204861,18.1955859375
"3926",52922226,759.577805117,16.185068359375
"3927",52922228,757.562155053,16.9510677083333
"3929",52922230,755.546504989,17.4417057291667
"3935",52922236,785.593455181,16.3461751302083
"3936",52922238,781.562155053,16.8520393880208
"3946",52922244,675.483904733,16.9992415364583
"3948",52922246,689.499554797,15.3960188802083
"3949",52922250,703.515204861,15.606826171875
"3950",52922252,701.499554797,16.5837174479167
"3951",52922260,731.546504989,16.8047005208333
"3953",52922262,729.530854925,16.0748990885417
"3954",52922264,727.515204861,16.554462890625
"3955",52922266,725.499554797,15.9888297526042
"3956",52922268,725.499554797,17.0262158203125
"3957",52922270,723.483904733,15.7909700520833
"3958",52922276,759.577805117,16.185068359375
"3959",52922278,757.562155053,16.4331608072917
"3960",52922280,755.546504989,16.7866145833333
"3962",52922282,753.530854925,17.44619140625
"3963",52922284,751.515204861,17.4084635416667
"3965",52922286,749.499554797,19.1148600260417
"3966",52922290,787.609105245,16.2104801432292
"3968",52922294,783.577805117,16.7862272135417
"3969",52922296,779.546504989,16.556298828125
"3972",52922298,775.515204861,18.0805322265625
"3979",52922302,691.515204861,14.3350146484375
"3980",52922304,689.499554797,15.3960188802083
"3986",52922312,745.562155053,16.3783430989583
"3988",52922314,741.530854925,17.834931640625
"3989",52922316,741.530854925,15.7074772135417
"3990",52922318,739.515204861,17.1342122395833
"3991",52922322,775.609105245,15.1487744140625
"3992",52922324,773.593455181,16.3890657552083
"3993",52922326,771.577805117,16.7702864583333
"3995",52922328,769.562155053,16.3527685546875
"3996",52922330,767.546504989,16.9568180338542
"3998",52922332,765.530854925,18.3122281901042
"4000",52922334,803.640405373,13.6524698893229
"4001",52922338,799.609105245,16.3174544270833
"4002",52922340,795.577805117,16.8245426432292
"4005",52922342,791.546504989,18.9177799479167
"4013",52922408,703.515204861,15.606826171875
"4024",52922418,787.609105245,16.2104801432292
"4025",52922420,785.593455181,16.3461751302083
"4033",52922426,813.624755309,16.8080257161458
"4044",52922432,703.515204861,15.606826171875
"4045",52922434,701.499554797,16.5837174479167
"4046",52922436,717.530854925,16.4246402994792
"4047",52922440,731.546504989,16.8047005208333
"4049",52922448,759.577805117,16.185068359375
"4053",52922450,753.530854925,17.44619140625
"4054",52922452,753.530854925,17.0043033854167
"4056",52922458,787.609105245,16.2104801432292
"4057",52922459,785.593455181,14.7736555989583
"4058",52922461,783.577805117,16.7862272135417
"4060",52922463,781.562155053,16.9029296875
"4063",52922465,777.530854925,19.5567936197917
"4064",52922469,815.640405373,17.21546875
"4066",52922473,811.609105245,15.4356884765625
"4067",52922475,807.577805117,15.9829361979167
"4078",52922643,731.546504989,16.8047005208333
"4079",52922645,747.577805117,15.4256477864583
"4086",52922655,783.577805117,17.3843733723958
"4087",52922657,783.577805117,17.1124283854167
"4099",52922667,841.656055437,16.7514713541667
"4144",52922673,729.530854925,16.0748990885417
"4145",52922675,745.562155053,16.3783430989583
"4151",52922685,781.562155053,16.9029296875
"4153",52922687,779.546504989,16.7542252604167
"4155",52922693,813.624755309,15.18087890625
"4156",52922695,811.609105245,15.4356884765625
"4158",52922697,809.593455181,16.7900699869792
"4164",52922703,839.640405373,15.9713916015625
"4165",52922705,835.609105245,16.5971061197917
"4175",52922711,729.530854925,15.4725081380208
"4176",52922713,727.515204861,16.554462890625
"4177",52922715,743.546504989,15.9069449869792
"4179",52922719,755.546504989,16.7866145833333
"4182",52922727,783.577805117,16.7862272135417
"4185",52922729,779.546504989,16.556298828125
"4186",52922731,779.546504989,16.7542252604167
"4187",52922733,777.530854925,18.4119596354167
"4188",52922739,813.624755309,16.8080257161458
"4189",52922741,811.609105245,15.4356884765625
"4190",52922743,809.593455181,16.7900699869792
"4191",52922745,807.577805117,15.9829361979167
"4194",52922747,803.546504989,18.8778304036458
"4195",52922751,841.656055437,16.7514713541667
"4197",52922755,837.624755309,16.7575455729167
"4198",52922757,833.593455181,18.4425520833333
"4208",52922763,727.515204861,18.1955859375
"4209",52922765,725.499554797,15.9888297526042
"4210",52922767,741.530854925,17.834931640625
"4211",52922771,755.546504989,17.4417057291667
"4212",52922773,753.530854925,17.44619140625
"4213",52922781,783.577805117,17.3843733723958
"4215",52922783,781.562155053,16.9029296875
"4216",52922785,779.546504989,16.556298828125
"4217",52922787,777.530854925,17.6969759114583
"4218",52922789,777.530854925,18.4119596354167
"4219",52922791,775.515204861,16.2599544270833
"4220",52922797,811.609105245,17.3536490885417
"4221",52922799,809.593455181,16.7900699869792
"4222",52922801,807.577805117,15.9829361979167
"4224",52922803,805.562155053,17.6668717447917
"4225",52922805,803.546504989,18.0879231770833
"4227",52922807,801.530854925,16.4157259114583
"4228",52922811,839.640405373,16.921357421875
"4230",52922815,835.609105245,16.5971061197917
"4231",52922817,831.577805117,17.720205078125
"4234",52922819,827.546504989,15.9476155598958
"4241",52922825,727.515204861,17.1009830729167
"4242",52922827,725.499554797,17.0262158203125
"4243",52922829,741.530854925,15.7074772135417
"4244",52922833,755.546504989,15.69951171875
"4245",52922835,753.530854925,17.0043033854167
"4246",52922843,783.577805117,17.1124283854167
"4249",52922845,779.546504989,16.7542252604167
"4250",52922847,777.530854925,18.4119596354167
"4252",52922849,775.515204861,17.4082210286458
"4253",52922855,811.609105245,16.8960514322917
"4254",52922857,809.593455181,16.7858072916667
"4255",52922859,807.577805117,15.8304069010417
"4257",52922861,805.562155053,18.2136295572917
"4258",52922863,803.546504989,18.8778304036458
"4260",52922865,801.530854925,16.7139778645833
"4261",52922869,839.640405373,16.46658203125
"4263",52922873,835.609105245,16.440185546875
"4264",52922875,831.577805117,18.11103515625
"4267",52922877,827.546504989,16.3249088541667
"4274",52922883,725.499554797,17.1949055989583
"4275",52922885,723.483904733,15.7909700520833
"4276",52922887,739.515204861,17.1342122395833
"4277",52922891,753.530854925,15.8766520182292
"4278",52922893,751.515204861,16.5323795572917
"4279",52922901,781.562155053,14.5955777994792
"4281",52922903,779.546504989,16.7542252604167
"4282",52922905,777.530854925,18.4119596354167
"4283",52922907,775.515204861,16.2599544270833
"4284",52922909,775.515204861,17.4082210286458
"4285",52922911,773.499554797,15.5519921875
"4286",52922917,809.593455181,15.6779459635417
"4287",52922919,807.577805117,15.8304069010417
"4288",52922921,805.562155053,18.2136295572917
"4290",52922923,803.546504989,17.5781298828125
"4291",52922925,801.530854925,16.4157259114583
"4293",52922927,799.515204861,15.9547607421875
"4294",52922931,837.624755309,15.8302897135417
"4296",52922935,833.593455181,18.5483561197917
"4297",52922937,829.562155053,16.0691357421875
"4300",52922939,825.530854925,15.838955078125
"4308",52923053,759.577805117,16.185068359375
"4309",52923055,775.609105245,15.1487744140625
"4311",52923059,787.609105245,16.2104801432292
"4316",52923067,811.609105245,17.3536490885417
"4317",52923069,811.609105245,16.8960514322917
"4318",52923071,809.593455181,15.6779459635417
"4323",52923077,839.640405373,16.921357421875
"4326",52923079,835.609105245,16.3952848307292
"4329",52923085,869.687355565,17.2191194661458
"4330",52923087,865.656055437,16.187578125
"4340",52923093,759.577805117,16.185068359375
"4341",52923095,757.562155053,16.4331608072917
"4342",52923097,773.593455181,16.3890657552083
"4343",52923101,787.609105245,16.2104801432292
"4344",52923103,785.593455181,14.7736555989583
"4345",52923111,815.640405373,17.21546875
"4347",52923113,813.624755309,15.18087890625
"4348",52923115,811.609105245,15.4356884765625
"4349",52923117,809.593455181,16.7900699869792
"4350",52923119,809.593455181,16.7858072916667
"4351",52923121,807.577805117,15.8304069010417
"4352",52923127,843.671705501,17.2027669270833
"4354",52923129,839.640405373,15.9713916015625
"4356",52923131,837.624755309,16.7575455729167
"4357",52923133,835.609105245,17.373212890625
"4359",52923135,833.593455181,19.59798828125
"4360",52923139,871.703005629,17.0352897135417
"4362",52923143,867.671705501,15.3228792317708
"4363",52923145,863.640405373,15.9126253255208
"4366",52923147,859.609105245,19.0638411458333
"4373",52923153,757.562155053,16.9510677083333
"4374",52923155,755.546504989,16.7866145833333
"4375",52923157,771.577805117,16.7702864583333
"4376",52923161,785.593455181,16.3461751302083
"4377",52923163,783.577805117,16.7862272135417
"4378",52923171,813.624755309,16.8080257161458
"4380",52923173,811.609105245,15.4356884765625
"4381",52923175,809.593455181,16.7900699869792
"4382",52923177,807.577805117,15.9829361979167
"4383",52923179,807.577805117,15.8304069010417
"4384",52923181,805.562155053,18.2136295572917
"4385",52923187,841.656055437,16.7514713541667
"4386",52923189,839.640405373,15.9713916015625
"4387",52923191,837.624755309,16.7575455729167
"4389",52923193,835.609105245,16.5971061197917
"4390",52923195,833.593455181,19.7886604817708
"4392",52923197,831.577805117,19.6288541666667
"4393",52923201,869.687355565,17.2191194661458
"4395",52923205,865.656055437,15.58064453125
"4396",52923207,861.624755309,19.112021484375
"4439",52923213,755.546504989,17.4417057291667
"4440",52923215,753.530854925,17.44619140625
"4441",52923217,769.562155053,16.3527685546875
"4442",52923221,783.577805117,17.3843733723958
"4443",52923223,781.562155053,16.9029296875
"4444",52923231,811.609105245,17.3536490885417
"4446",52923233,809.593455181,16.7900699869792
"4447",52923235,807.577805117,15.9829361979167
"4448",52923237,805.562155053,17.6668717447917
"4449",52923239,805.562155053,18.2136295572917
"4450",52923241,803.546504989,17.5781298828125
"4451",52923247,839.640405373,16.921357421875
"4452",52923251,835.609105245,16.5971061197917
"4454",52923253,833.593455181,18.4425520833333
"4455",52923255,831.577805117,19.215234375
"4457",52923257,829.562155053,17.7619010416667
"4458",52923261,867.671705501,16.13431640625
"4460",52923265,863.640405373,15.9126253255208
"4461",52923267,859.609105245,18.3401432291667
"4464",52923269,855.577805117,16.7351009114583
"4471",52923275,753.530854925,16.3588639322917
"4472",52923277,751.515204861,17.4084635416667
"4473",52923279,767.546504989,16.9568180338542
"4475",52923283,779.546504989,18.358193359375
"4476",52923291,809.593455181,15.7282698567708
"4478",52923293,807.577805117,16.8175618489583
"4479",52923295,805.562155053,19.0241845703125
"4480",52923297,803.546504989,18.0879231770833
"4481",52923299,803.546504989,18.8778304036458
"4482",52923301,801.530854925,16.4157259114583
"4483",52923307,837.624755309,16.3444352213542
"4484",52923309,835.609105245,17.373212890625
"4485",52923311,833.593455181,19.7886604817708
"4487",52923313,831.577805117,19.215234375
"4490",52923315,827.546504989,15.997744140625
"4491",52923319,865.656055437,16.0060009765625
"4493",52923323,861.624755309,20.3214680989583
"4494",52923325,857.593455181,18.2288151041667
"4497",52923327,853.562155053,16.0930729166667
"4537",52923333,751.515204861,17.6826481119792
"4538",52923335,749.499554797,19.1148600260417
"4540",52923341,779.546504989,17.6532421875
"4541",52923343,777.530854925,19.5567936197917
"4542",52923351,807.577805117,15.8857649739583
"4545",52923353,803.546504989,18.8778304036458
"4546",52923355,801.530854925,16.4157259114583
"4547",52923357,801.530854925,16.7139778645833
"4548",52923359,799.515204861,15.9547607421875
"4549",52923365,835.609105245,16.3952848307292
"4550",52923367,833.593455181,19.59798828125
"4551",52923369,831.577805117,19.6288541666667
"4553",52923371,829.562155053,17.7619010416667
"4554",52923373,827.546504989,15.997744140625
"4556",52923375,825.530854925,15.4948616536458
"4557",52923379,863.640405373,16.3183561197917
"4559",52923383,859.609105245,19.5362369791667
"4560",52923385,855.577805117,16.5583610026042
"4571",52923437,787.609105245,16.2104801432292
"4572",52923439,803.640405373,13.6524698893229
"4573",52923443,817.656055437,14.081494140625
"4574",52923445,815.640405373,17.21546875
"4578",52923453,841.656055437,16.7514713541667
"4579",52923455,839.640405373,16.921357421875
"4580",52923457,839.640405373,16.46658203125
"4581",52923459,837.624755309,15.8302897135417
"4582",52923465,873.718655693,13.839609375
"4584",52923467,869.687355565,17.2191194661458
"4586",52923469,867.671705501,16.13431640625
"4587",52923471,865.656055437,16.0060009765625
"4589",52923473,863.640405373,16.3183561197917
"4592",52923479,897.718655693,17.2140234375
"4593",52923481,893.687355565,15.7622298177083
"4596",52923483,889.656055437,16.37357421875
"4635",52923551,785.593455181,16.3461751302083
"4636",52923553,783.577805117,16.7862272135417
"4637",52923555,799.609105245,16.3174544270833
"4638",52923559,813.624755309,16.8080257161458
"4639",52923561,811.609105245,15.4356884765625
"4640",52923569,841.656055437,16.7514713541667
"4642",52923571,839.640405373,15.9713916015625
"4643",52923573,837.624755309,16.7575455729167
"4644",52923575,835.609105245,16.5971061197917
"4645",52923577,835.609105245,16.440185546875
"4646",52923579,833.593455181,18.5483561197917
"4647",52923585,869.687355565,17.2191194661458
"4648",52923587,867.671705501,15.3228792317708
"4649",52923589,865.656055437,15.58064453125
"4651",52923591,863.640405373,15.9126253255208
"4652",52923593,861.624755309,20.3214680989583
"4654",52923595,859.609105245,19.5362369791667
"4655",52923599,897.718655693,17.2140234375
"4657",52923603,893.687355565,15.064375
"4658",52923605,889.656055437,18.265146484375
"4661",52923607,885.624755309,17.4806982421875
"4668",52923613,781.562155053,16.8520393880208
"4669",52923615,779.546504989,16.556298828125
"4670",52923617,795.577805117,16.8245426432292
"4671",52923621,809.593455181,15.8381022135417
"4672",52923623,807.577805117,15.9829361979167
"4673",52923631,837.624755309,16.4398063151042
"4675",52923633,835.609105245,16.5971061197917
"4676",52923635,833.593455181,18.4425520833333
"4677",52923637,831.577805117,17.720205078125
"4678",52923639,831.577805117,18.11103515625
"4679",52923641,829.562155053,16.0691357421875
